**flightid,entryTime(milliseconds),exitTime(milliseconds),transitTime(milliseconds),upperStreamSector,currentSector,downStreamSector
803,75781000,76245000,464000,ZMAPI,ZJX14,ZJX17
803,76245000,76808000,563000,ZJX14,ZJX17,ZJX34
803,76808000,77361000,553000,ZJX17,ZJX34,ZJX11
803,77361000,78370000,1009000,ZJX34,ZJX11,ZHU63
803,78370000,79041000,671000,ZJX11,ZHU63,ZHU65
803,79041000,79743000,702000,ZHU63,ZHU65,ZHU42
803,79743000,80824000,1081000,ZHU65,ZHU42,ZFW86
803,80824000,82196000,1372000,ZHU42,ZFW86,ZFW89
803,82196000,82827000,631000,ZFW86,ZFW89,ZFW29
803,82827000,83148282,321282,ZFW89,ZFW29,TRACOND10
803,83148282,82983000,-165282,TRACOND10,KDFW,XXXX
804,79080000,79914782,834782,XXXX,KTUS,TRACONTKTUS
804,79914782,80468000,553218,TRACONTKTUS,ZAB47,ZAB90
804,80468000,80799000,331000,ZAB47,ZAB90,ZAB19
804,80799000,80924000,125000,ZAB90,ZAB19,ZAB89
804,80924000,81644000,720000,ZAB19,ZAB89,ZAB78
804,81644000,82779000,1135000,ZAB89,ZAB78,ZFW82
804,82779000,85992000,3213000,ZAB78,ZFW82,ZFW65
804,85992000,86664000,672000,ZFW82,ZFW65,ZFW62
804,86664000,87009282,345282,ZFW65,ZFW62,TRACOND10
804,87009282,86221000,-788282,TRACOND10,KDFW,XXXX
805,75336000,76170782,834782,XXXX,KPBI,TRACONTKPBI
805,76170782,76375000,204218,TRACONTKPBI,ZMA22,ZMA46
805,76375000,76508000,133000,ZMA22,ZMA46,ZMA65
805,76508000,76621000,113000,ZMA46,ZMA65,ZMA64
805,76621000,76988000,367000,ZMA65,ZMA64,ZMA25
805,76988000,77384000,396000,ZMA64,ZMA25,ZMA08
805,77384000,78295000,911000,ZMA25,ZMA08,ZJX30
805,78295000,79590000,1295000,ZMA08,ZJX30,ZHU24
805,79590000,80536000,946000,ZJX30,ZHU24,ZHU37
805,80536000,80932000,396000,ZHU24,ZHU37,ZHU70
805,80932000,81225000,293000,ZHU37,ZHU70,ZHU81
805,81225000,82208000,983000,ZHU70,ZHU81,ZFW86
805,82208000,84198000,1990000,ZHU81,ZFW86,ZFW89
805,84198000,84821000,623000,ZFW86,ZFW89,ZFW29
805,84821000,85143282,322282,ZFW89,ZFW29,TRACOND10
805,85143282,84335000,-808282,TRACOND10,KDFW,XXXX
806,75888000,76722782,834782,XXXX,KMCO,TRACONTKMCO
806,76722782,76848000,125218,TRACONTKMCO,ZMAPI,ZJX15
806,76848000,77133000,285000,ZMAPI,ZJX15,ZJX14
806,77133000,77372000,239000,ZJX15,ZJX14,ZJX17
806,77372000,78059000,687000,ZJX14,ZJX17,ZJX34
806,78059000,78553000,494000,ZJX17,ZJX34,ZJX11
806,78553000,79648000,1095000,ZJX34,ZJX11,ZHU63
806,79648000,80351000,703000,ZJX11,ZHU63,ZHU65
806,80351000,81055000,704000,ZHU63,ZHU65,ZHU42
806,81055000,82161000,1106000,ZHU65,ZHU42,ZFW86
806,82161000,84113000,1952000,ZHU42,ZFW86,ZFW89
806,84113000,84741000,628000,ZFW86,ZFW89,ZFW29
806,84741000,85084282,343282,ZFW89,ZFW29,TRACOND10
806,85084282,84321000,-763282,TRACOND10,KDFW,XXXX
807,74160000,75799000,1639000,XXXX,CYYZ,TRACONTCYYZ
807,75799000,76181000,382000,TRACONTCYYZ,ZOB27,ZOB28
807,76181000,76447000,266000,ZOB27,ZOB28,ZOB46
807,76447000,76912000,465000,ZOB28,ZOB46,ZAU36
807,76912000,77272000,360000,ZOB46,ZAU36,ZAU34
807,77272000,77722000,450000,ZAU36,ZAU34,ZAU46
807,77722000,77787000,65000,ZAU34,ZAU46,ZID89
807,77787000,78007000,220000,ZAU46,ZID89,ZID80
807,78007000,78524000,517000,ZID89,ZID80,ZKC12
807,78524000,78714000,190000,ZID80,ZKC12,ZKC14
807,78714000,79590000,876000,ZKC12,ZKC14,ZKC29
807,79590000,80031000,441000,ZKC14,ZKC29,ZME25
807,80031000,80485000,454000,ZKC29,ZME25,ZME22
807,80485000,82771000,2286000,ZME25,ZME22,ZFW42
807,82771000,83367000,596000,ZME22,ZFW42,ZFW37
807,83367000,83770282,403282,ZFW42,ZFW37,TRACOND10
807,83770282,83399000,-371282,TRACOND10,KDFW,XXXX
808,78432000,79266782,834782,XXXX,KIND,TRACONTKIND
808,79266782,79323000,56218,TRACONTKIND,ZIDIN,ZID18
808,79323000,79566000,243000,ZIDIN,ZID18,ZID17
808,79566000,79772000,206000,ZID18,ZID17,ZID81
808,79772000,80317000,545000,ZID17,ZID81,ZME63
808,80317000,80635000,318000,ZID81,ZME63,ZME25
808,80635000,81787000,1152000,ZME63,ZME25,ZME21
808,81787000,84700000,2913000,ZME25,ZME21,ZFW42
808,84700000,85448000,748000,ZME21,ZFW42,ZFW37
808,85448000,85870282,422282,ZFW42,ZFW37,TRACOND10
808,85870282,85026000,-844282,TRACOND10,KDFW,XXXX
809,79560000,80394782,834782,XXXX,KELP,TRACONTKELP
809,80394782,81054000,659218,TRACONTKELP,ZAB20,ZAB63
809,81054000,81293000,239000,ZAB20,ZAB63,ZFW82
809,81293000,84548000,3255000,ZAB63,ZFW82,ZFW65
809,84548000,85214000,666000,ZFW82,ZFW65,ZFW62
809,85214000,85567782,353782,ZFW65,ZFW62,TRACOND10
809,85567782,84747000,-820782,TRACOND10,KDFW,XXXX
810,77447000,78281782,834782,XXXX,KCLT,TRACONTKCLT
810,78281782,78285000,3218,TRACONTKCLT,ZTLGP,ZTL31
810,78285000,78623000,338000,ZTLGP,ZTL31,ZTL49
810,78623000,78826000,203000,ZTL31,ZTL49,ZTL50
810,78826000,79196000,370000,ZTL49,ZTL50,ZTL39
810,79196000,79497000,301000,ZTL50,ZTL39,ZTL37
810,79497000,79819000,322000,ZTL39,ZTL37,ZME62
810,79819000,80718000,899000,ZTL37,ZME62,ZME26
810,80718000,82138000,1420000,ZME62,ZME26,ZME21
810,82138000,83364000,1226000,ZME26,ZME21,ZFW42
810,83364000,83507000,143000,ZME21,ZFW42,ZME21
810,83507000,83671000,164000,ZFW42,ZME21,ZFW42
810,83671000,83810000,139000,ZME21,ZFW42,ZME21
810,83810000,83972000,162000,ZFW42,ZME21,ZFW42
810,83972000,84108000,136000,ZME21,ZFW42,ZME21
810,84108000,84271000,163000,ZFW42,ZME21,ZFW42
810,84271000,84408000,137000,ZME21,ZFW42,ZME21
810,84408000,84570000,162000,ZFW42,ZME21,ZFW42
810,84570000,84708000,138000,ZME21,ZFW42,ZME21
810,84708000,84871000,163000,ZFW42,ZME21,ZFW42
810,84871000,85009000,138000,ZME21,ZFW42,ZME21
810,85009000,85173000,164000,ZFW42,ZME21,ZFW42
810,85173000,85915000,742000,ZME21,ZFW42,ZFW37
810,85915000,86350282,435282,ZFW42,ZFW37,TRACOND10
810,86350282,85262000,-1088282,TRACOND10,KDFW,XXXX
811,71264000,71825498,561498,XXXX,KEWR,TRACONN90NY
811,71825498,72011000,185502,TRACONN90NY,ZNYJF,ZNY55
811,72011000,72391000,380000,ZNYJF,ZNY55,ZNY09
811,72391000,72932000,541000,ZNY55,ZNY09,ZDC04
811,72932000,73650000,718000,ZNY09,ZDC04,ZDC52
811,73650000,74680000,1030000,ZDC04,ZDC52,ZTL43
811,74680000,75885000,1205000,ZDC52,ZTL43,ZTL39
811,75885000,76396000,511000,ZTL43,ZTL39,ZTL37
811,76396000,76697000,301000,ZTL39,ZTL37,ZME62
811,76697000,77431000,734000,ZTL37,ZME62,ZME31
811,77431000,78200000,769000,ZME62,ZME31,ZME26
811,78200000,78966000,766000,ZME31,ZME26,ZME21
811,78966000,80209000,1243000,ZME26,ZME21,ZFW42
811,80209000,80306000,97000,ZME21,ZFW42,ZME21
811,80306000,80495000,189000,ZFW42,ZME21,ZFW42
811,80495000,80592000,97000,ZME21,ZFW42,ZME21
811,80592000,80782000,190000,ZFW42,ZME21,ZFW42
811,80782000,80879000,97000,ZME21,ZFW42,ZME21
811,80879000,81070000,191000,ZFW42,ZME21,ZFW42
811,81070000,81168000,98000,ZME21,ZFW42,ZME21
811,81168000,81359000,191000,ZFW42,ZME21,ZFW42
811,81359000,82134000,775000,ZME21,ZFW42,ZFW37
811,82134000,82538998,404998,ZFW42,ZFW37,TRACOND10
811,82538998,82121000,-417998,TRACOND10,KDFW,XXXX
812,76740000,77574782,834782,XXXX,KSNA,TRACONTKSNA
812,77574782,77687000,112218,TRACONTKSNA,ZLALA,ZLA12
812,77687000,77912000,225000,ZLALA,ZLA12,ZLA40
812,77912000,78336000,424000,ZLA12,ZLA40,ZLA60
812,78336000,78745000,409000,ZLA40,ZLA60,ZAB91
812,78745000,79584000,839000,ZLA60,ZAB91,ZAB38
812,79584000,80415000,831000,ZAB91,ZAB38,ZAB68
812,80415000,81128000,713000,ZAB38,ZAB68,ZAB94
812,81128000,81609000,481000,ZAB68,ZAB94,ZAB87
812,81609000,82448000,839000,ZAB94,ZAB87,ZFW93
812,82448000,83064000,616000,ZAB87,ZFW93,ZFW47
812,83064000,83226000,162000,ZFW93,ZFW47,ZFW93
812,83226000,83463000,237000,ZFW47,ZFW93,ZFW47
812,83463000,83626000,163000,ZFW93,ZFW47,ZFW93
812,83626000,83861000,235000,ZFW47,ZFW93,ZFW47
812,83861000,84026000,165000,ZFW93,ZFW47,ZFW93
812,84026000,84260000,234000,ZFW47,ZFW93,ZFW47
812,84260000,84427000,167000,ZFW93,ZFW47,ZFW93
812,84427000,84659000,232000,ZFW47,ZFW93,ZFW47
812,84659000,85483000,824000,ZFW93,ZFW47,ZFW75
812,85483000,85815282,332282,ZFW47,ZFW75,TRACOND10
812,85815282,84858000,-957282,TRACOND10,KDFW,XXXX
813,74100000,74934782,834782,XXXX,KDCA,TRACONTKDCA
813,74934782,75192000,257218,TRACONTKDCA,ZDCDI,ZDC31
813,75192000,75316000,124000,ZDCDI,ZDC31,ZDC60
813,75316000,75590000,274000,ZDC31,ZDC60,ZDC52
813,75590000,76343000,753000,ZDC60,ZDC52,ZTL42
813,76343000,77543000,1200000,ZDC52,ZTL42,ZTL39
813,77543000,78052000,509000,ZTL42,ZTL39,ZTL37
813,78052000,78351000,299000,ZTL39,ZTL37,ZME62
813,78351000,79082000,731000,ZTL37,ZME62,ZME31
813,79082000,79848000,766000,ZME62,ZME31,ZME26
813,79848000,80610000,762000,ZME31,ZME26,ZME21
813,80610000,81848000,1238000,ZME26,ZME21,ZFW42
813,81848000,82019000,171000,ZME21,ZFW42,ZME21
813,82019000,82147000,128000,ZFW42,ZME21,ZFW42
813,82147000,82312000,165000,ZME21,ZFW42,ZME21
813,82312000,82441000,129000,ZFW42,ZME21,ZFW42
813,82441000,82605000,164000,ZME21,ZFW42,ZME21
813,82605000,82729000,124000,ZFW42,ZME21,ZFW42
813,82729000,82893000,164000,ZME21,ZFW42,ZME21
813,82893000,83017000,124000,ZFW42,ZME21,ZFW42
813,83017000,83182000,165000,ZME21,ZFW42,ZME21
813,83182000,83307000,125000,ZFW42,ZME21,ZFW42
813,83307000,84047000,740000,ZME21,ZFW42,ZFW37
813,84047000,84489282,442282,ZFW42,ZFW37,TRACOND10
813,84489282,83755000,-734282,TRACOND10,KDFW,XXXX
814,76740000,80627000,3887000,XXXX,MMMX,TRACONTMMMX
814,80627000,82090000,1463000,TRACONTMMMX,ZHU59,ZHU76
814,82090000,82552000,462000,ZHU59,ZHU76,ZHU74
814,82552000,84925000,2373000,ZHU76,ZHU74,ZFW65
814,84925000,85160000,235000,ZHU74,ZFW65,ZFW62
814,85160000,85509282,349282,ZFW65,ZFW62,TRACOND10
814,85509282,84685000,-824282,TRACOND10,KDFW,XXXX
815,80088000,80922782,834782,XXXX,KMSY,TRACONTKMSY
815,80922782,80926000,3218,TRACONTKMSY,ZHUMS,ZHU34
815,80926000,81465000,539000,ZHUMS,ZHU34,ZHU42
815,81465000,82317000,852000,ZHU34,ZHU42,ZFW86
815,82317000,84510000,2193000,ZHU42,ZFW86,ZFW89
815,84510000,85164000,654000,ZFW86,ZFW89,ZFW29
815,85164000,85469782,305782,ZFW89,ZFW29,TRACOND10
815,85469782,84545000,-924782,TRACOND10,KDFW,XXXX
816,74580000,75414782,834782,XXXX,KJAX,TRACONTKJAX
816,75414782,75978000,563218,TRACONTKJAX,ZJX77,ZJX34
816,75978000,76666000,688000,ZJX77,ZJX34,ZJX11
816,76666000,77698000,1032000,ZJX34,ZJX11,ZHU63
816,77698000,78385000,687000,ZJX11,ZHU63,ZHU65
816,78385000,79102000,717000,ZHU63,ZHU65,ZHU42
816,79102000,80208000,1106000,ZHU65,ZHU42,ZFW86
816,80208000,81530000,1322000,ZHU42,ZFW86,ZFW89
816,81530000,82147000,617000,ZFW86,ZFW89,ZFW29
816,82147000,82499782,352782,ZFW89,ZFW29,TRACOND10
816,82499782,82364000,-135782,TRACOND10,KDFW,XXXX
817,78396000,79230782,834782,XXXX,KPHX,TRACONTKPHX
817,79230782,79275000,44218,TRACONTKPHX,ZAB46,ZAB38
817,79275000,79863000,588000,ZAB46,ZAB38,ZAB50
817,79863000,80227000,364000,ZAB38,ZAB50,ZAB68
817,80227000,81203000,976000,ZAB50,ZAB68,ZAB94
817,81203000,81795000,592000,ZAB68,ZAB94,ZAB87
817,81795000,82834000,1039000,ZAB94,ZAB87,ZFW93
817,82834000,83599000,765000,ZAB87,ZFW93,ZFW47
817,83599000,86328000,2729000,ZFW93,ZFW47,ZFW75
817,86328000,86868782,540782,ZFW47,ZFW75,TRACOND10
817,86868782,85595000,-1273782,TRACOND10,KDFW,XXXX
818,74844000,75574434,730434,XXXX,KORD,TRACONC90
818,75574434,76118000,543566,TRACONC90,ZAU44,ZAU45
818,76118000,76429000,311000,ZAU44,ZAU45,ZKC84
818,76429000,77375000,946000,ZAU45,ZKC84,ZKC29
818,77375000,78563000,1188000,ZKC84,ZKC29,ZME22
818,78563000,80983000,2420000,ZKC29,ZME22,ZFW42
818,80983000,81573000,590000,ZME22,ZFW42,ZFW37
818,81573000,82002434,429434,ZFW42,ZFW37,TRACOND10
818,82002434,81537000,-465434,TRACOND10,KDFW,XXXX
819,77304000,77994410,690410,XXXX,KORD,TRACONC90
819,77994410,78462000,467590,TRACONC90,ZAU44,ZAU45
819,78462000,78832000,370000,ZAU44,ZAU45,ZKC84
819,78832000,78984000,152000,ZAU45,ZKC84,ZKC94
819,78984000,79705000,721000,ZKC84,ZKC94,ZKC31
819,79705000,80789000,1084000,ZKC94,ZKC31,ZME19
819,80789000,83089000,2300000,ZKC31,ZME19,ZFW42
819,83089000,83559000,470000,ZME19,ZFW42,ZFW37
819,83559000,84102910,543910,ZFW42,ZFW37,TRACOND10
819,84102910,83620000,-482910,TRACOND10,KDFW,XXXX
820,71904000,72738782,834782,XXXX,KBDL,TRACONTKBDL
820,72738782,72929000,190218,TRACONTKBDL,ZBW06,ZBW20
820,72929000,73136000,207000,ZBW06,ZBW20,ZNY42
820,73136000,73898000,762000,ZBW20,ZNY42,ZNY10
820,73898000,74533000,635000,ZNY42,ZNY10,ZDC04
820,74533000,74976000,443000,ZNY10,ZDC04,ZDC03
820,74976000,75838000,862000,ZDC04,ZDC03,ZID85
820,75838000,76764000,926000,ZDC03,ZID85,ZID83
820,76764000,77402000,638000,ZID85,ZID83,ZID84
820,77402000,77893000,491000,ZID83,ZID84,ZME63
820,77893000,78749000,856000,ZID84,ZME63,ZME26
820,78749000,79952000,1203000,ZME63,ZME26,ZME21
820,79952000,82288000,2336000,ZME26,ZME21,ZFW42
820,82288000,83043000,755000,ZME21,ZFW42,ZFW37
820,83043000,83441282,398282,ZFW42,ZFW37,TRACOND10
820,83441282,83093000,-348282,TRACOND10,KDFW,XXXX
821,79230000,80064782,834782,XXXX,KATL,TRACONTKATL
821,80064782,80068000,3218,TRACONTKATL,ZTL01,ZTL04
821,80068000,80609000,541000,ZTL01,ZTL04,ZTL03
821,80609000,81100000,491000,ZTL04,ZTL03,ZME30
821,81100000,82297000,1197000,ZTL03,ZME30,ZME44
821,82297000,82842000,545000,ZME30,ZME44,ZME21
821,82842000,83759000,917000,ZME44,ZME21,ZFW42
821,83759000,83945000,186000,ZME21,ZFW42,ZME21
821,83945000,84088000,143000,ZFW42,ZME21,ZFW42
821,84088000,84270000,182000,ZME21,ZFW42,ZME21
821,84270000,84410000,140000,ZFW42,ZME21,ZFW42
821,84410000,84588000,178000,ZME21,ZFW42,ZME21
821,84588000,84730000,142000,ZFW42,ZME21,ZFW42
821,84730000,84908000,178000,ZME21,ZFW42,ZME21
821,84908000,85050000,142000,ZFW42,ZME21,ZFW42
821,85050000,85229000,179000,ZME21,ZFW42,ZME21
821,85229000,85372000,143000,ZFW42,ZME21,ZFW42
821,85372000,85551000,179000,ZME21,ZFW42,ZME21
821,85551000,85695000,144000,ZFW42,ZME21,ZFW42
821,85695000,86434000,739000,ZME21,ZFW42,ZFW37
821,86434000,86893282,459282,ZFW42,ZFW37,TRACOND10
821,86893282,85677000,-1216282,TRACOND10,KDFW,XXXX
822,80682000,81516782,834782,XXXX,KMCI,TRACONTKMCI
822,81516782,81550000,33218,TRACONTKMCI,ZKC42,ZKC48
822,81550000,82064000,514000,ZKC42,ZKC48,ZKC02
822,82064000,82270000,206000,ZKC48,ZKC02,ZKC27
822,82270000,82981000,711000,ZKC02,ZKC27,ZFW50
822,82981000,85324000,2343000,ZKC27,ZFW50,ZFW42
822,85324000,85819000,495000,ZFW50,ZFW42,ZFW37
822,85819000,86292782,473782,ZFW42,ZFW37,TRACOND10
822,86292782,85248000,-1044782,TRACOND10,KDFW,XXXX
823,73020000,73854782,834782,XXXX,KSMF,TRACONTKSMF
823,73854782,73918000,63218,TRACONTKSMF,ZOANE,ZOA44
823,73918000,74272000,354000,ZOANE,ZOA44,ZOA45
823,74272000,74401000,129000,ZOA44,ZOA45,ZOA32
823,74401000,74537000,136000,ZOA45,ZOA32,ZOA33
823,74537000,75276000,739000,ZOA32,ZOA33,ZLC47
823,75276000,76533000,1257000,ZOA33,ZLC47,ZLC44
823,76533000,77057000,524000,ZLC47,ZLC44,ZLC46
823,77057000,77532000,475000,ZLC44,ZLC46,ZDV23
823,77532000,78551000,1019000,ZLC46,ZDV23,ZDV37
823,78551000,79370000,819000,ZDV23,ZDV37,ZAB70
823,79370000,80146000,776000,ZDV37,ZAB70,ZAB95
823,80146000,81095000,949000,ZAB70,ZAB95,ZAB97
823,81095000,82154000,1059000,ZAB95,ZAB97,ZFW47
823,82154000,84761000,2607000,ZAB97,ZFW47,ZFW75
823,84761000,85158782,397782,ZFW47,ZFW75,TRACOND10
823,85158782,84244000,-914782,TRACOND10,KDFW,XXXX
824,77040000,77874782,834782,XXXX,KRSW,TRACONTKRSW
824,77874782,79139000,1264218,TRACONTKRSW,ZMA08,ZJX30
824,79139000,80446000,1307000,ZMA08,ZJX30,ZHU24
824,80446000,81396000,950000,ZJX30,ZHU24,ZHU65
824,81396000,81794000,398000,ZHU24,ZHU65,ZHU70
824,81794000,82089000,295000,ZHU65,ZHU70,ZHU42
824,82089000,83076000,987000,ZHU70,ZHU42,ZFW86
824,83076000,85131000,2055000,ZHU42,ZFW86,ZFW89
824,85131000,85767000,636000,ZFW86,ZFW89,ZFW29
824,85767000,86071282,304282,ZFW89,ZFW29,TRACOND10
824,86071282,85181000,-890282,TRACOND10,KDFW,XXXX
825,73644000,74478782,834782,XXXX,KSFO,TRACONTKSFO
825,74478782,74870000,391218,TRACONTKSFO,ZOA12,ZOA14
825,74870000,75314000,444000,ZOA12,ZOA14,ZOA13
825,75314000,75601000,287000,ZOA14,ZOA13,ZLA26
825,75601000,75947000,346000,ZOA13,ZLA26,ZLA27
825,75947000,76608000,661000,ZLA26,ZLA27,ZLA38
825,76608000,77122000,514000,ZLA27,ZLA38,ZLA37
825,77122000,77789000,667000,ZLA38,ZLA37,ZLA36
825,77789000,78224000,435000,ZLA37,ZLA36,ZAB92
825,78224000,79188000,964000,ZLA36,ZAB92,ZAB67
825,79188000,79323000,135000,ZAB92,ZAB67,ZAB50
825,79323000,79835000,512000,ZAB67,ZAB50,ZAB79
825,79835000,79991000,156000,ZAB50,ZAB79,ZAB68
825,79991000,81073000,1082000,ZAB79,ZAB68,ZAB94
825,81073000,81664000,591000,ZAB68,ZAB94,ZAB87
825,81664000,82706000,1042000,ZAB94,ZAB87,ZFW93
825,82706000,83473000,767000,ZAB87,ZFW93,ZFW47
825,83473000,86069000,2596000,ZFW93,ZFW47,ZFW75
825,86069000,86596782,527782,ZFW47,ZFW75,TRACOND10
825,86596782,85420000,-1176782,TRACOND10,KDFW,XXXX
826,74700000,75534782,834782,XXXX,KBUR,TRACONTKBUR
826,75534782,75660000,125218,TRACONTKBUR,ZLALA,ZLA18
826,75660000,75801000,141000,ZLALA,ZLA18,ZLA20
826,75801000,76078000,277000,ZLA18,ZLA20,ZLA37
826,76078000,76651000,573000,ZLA20,ZLA37,ZLA35
826,76651000,77047000,396000,ZLA37,ZLA35,ZAB37
826,77047000,77610000,563000,ZLA35,ZAB37,ZAB45
826,77610000,78261000,651000,ZAB37,ZAB45,ZAB17
826,78261000,79485000,1224000,ZAB45,ZAB17,ZAB94
826,79485000,80143000,658000,ZAB17,ZAB94,ZAB21
826,80143000,80835000,692000,ZAB94,ZAB21,ZFW93
826,80835000,81489000,654000,ZAB21,ZFW93,ZFW47
826,81489000,81851000,362000,ZFW93,ZFW47,ZFW94
826,81851000,81919000,68000,ZFW47,ZFW94,ZFW47
826,81919000,82191000,272000,ZFW94,ZFW47,ZFW94
826,82191000,82255000,64000,ZFW47,ZFW94,ZFW47
826,82255000,82531000,276000,ZFW94,ZFW47,ZFW94
826,82531000,82592000,61000,ZFW47,ZFW94,ZFW47
826,82592000,83678000,1086000,ZFW94,ZFW47,ZFW75
826,83678000,84018282,340282,ZFW47,ZFW75,TRACOND10
826,84018282,83442000,-576282,TRACOND10,KDFW,XXXX
827,78480000,79314782,834782,XXXX,KSDF,TRACONTKSDF
827,79314782,79580000,265218,TRACONTKSDF,ZID19,ZME41
827,79580000,79857000,277000,ZID19,ZME41,ZME63
827,79857000,80431000,574000,ZME41,ZME63,ZME26
827,80431000,81660000,1229000,ZME63,ZME26,ZME21
827,81660000,82995000,1335000,ZME26,ZME21,ZFW42
827,82995000,83153000,158000,ZME21,ZFW42,ZME21
827,83153000,83321000,168000,ZFW42,ZME21,ZFW42
827,83321000,83478000,157000,ZME21,ZFW42,ZME21
827,83478000,83647000,169000,ZFW42,ZME21,ZFW42
827,83647000,83805000,158000,ZME21,ZFW42,ZME21
827,83805000,83975000,170000,ZFW42,ZME21,ZFW42
827,83975000,84134000,159000,ZME21,ZFW42,ZME21
827,84134000,84303000,169000,ZFW42,ZME21,ZFW42
827,84303000,84456000,153000,ZME21,ZFW42,ZME21
827,84456000,84625000,169000,ZFW42,ZME21,ZFW42
827,84625000,85362000,737000,ZME21,ZFW42,ZFW37
827,85362000,85813282,451282,ZFW42,ZFW37,TRACOND10
827,85813282,84905000,-908282,TRACOND10,KDFW,XXXX
828,72270000,73104782,834782,XXXX,KLGA,TRACONTKLGA
828,73104782,73334000,229218,TRACONTKLGA,ZNYJF,ZNY55
828,73334000,73708000,374000,ZNYJF,ZNY55,ZNY09
828,73708000,74249000,541000,ZNY55,ZNY09,ZDC04
828,74249000,74965000,716000,ZNY09,ZDC04,ZDC52
828,74965000,75993000,1028000,ZDC04,ZDC52,ZTL43
828,75993000,77195000,1202000,ZDC52,ZTL43,ZTL39
828,77195000,77705000,510000,ZTL43,ZTL39,ZTL37
828,77705000,78005000,300000,ZTL39,ZTL37,ZME62
828,78005000,78738000,733000,ZTL37,ZME62,ZME31
828,78738000,79505000,767000,ZME62,ZME31,ZME26
828,79505000,80269000,764000,ZME31,ZME26,ZME21
828,80269000,81509000,1240000,ZME26,ZME21,ZFW42
828,81509000,81642000,133000,ZME21,ZFW42,ZME21
828,81642000,81796000,154000,ZFW42,ZME21,ZFW42
828,81796000,81926000,130000,ZME21,ZFW42,ZME21
828,81926000,82081000,155000,ZFW42,ZME21,ZFW42
828,82081000,82212000,131000,ZME21,ZFW42,ZME21
828,82212000,82367000,155000,ZFW42,ZME21,ZFW42
828,82367000,82498000,131000,ZME21,ZFW42,ZME21
828,82498000,82654000,156000,ZFW42,ZME21,ZFW42
828,82654000,83414000,760000,ZME21,ZFW42,ZFW37
828,83414000,83834782,420782,ZFW42,ZFW37,TRACOND10
828,83834782,83420000,-414782,TRACOND10,KDFW,XXXX
829,73500000,74334782,834782,XXXX,KSJC,TRACONTKSJC
829,74334782,74530000,195218,TRACONTKSJC,ZOA10,ZOA11
829,74530000,74594000,64000,ZOA10,ZOA11,ZOA21
829,74594000,74877000,283000,ZOA11,ZOA21,ZOA14
829,74877000,75020000,143000,ZOA21,ZOA14,ZOA13
829,75020000,75240000,220000,ZOA14,ZOA13,ZLA26
829,75240000,75599000,359000,ZOA13,ZLA26,ZLA27
829,75599000,76302000,703000,ZLA26,ZLA27,ZLA38
829,76302000,76840000,538000,ZLA27,ZLA38,ZLA37
829,76840000,77536000,696000,ZLA38,ZLA37,ZLA35
829,77536000,77990000,454000,ZLA37,ZLA35,ZAB37
829,77990000,78719000,729000,ZLA35,ZAB37,ZAB45
829,78719000,79483000,764000,ZAB37,ZAB45,ZAB93
829,79483000,80386000,903000,ZAB45,ZAB93,ZAB68
829,80386000,81037000,651000,ZAB93,ZAB68,ZAB94
829,81037000,81829000,792000,ZAB68,ZAB94,ZAB87
829,81829000,82677000,848000,ZAB94,ZAB87,ZFW93
829,82677000,83479000,802000,ZAB87,ZFW93,ZFW47
829,83479000,86467000,2988000,ZFW93,ZFW47,ZFW75
829,86467000,86865782,398782,ZFW47,ZFW75,TRACOND10
829,86865782,85527000,-1338782,TRACOND10,KDFW,XXXX
830,78660000,79670526,1010526,XXXX,KICT,TRACONTKICT
830,79670526,81045000,1374474,TRACONTKICT,ZKC62,ZFW35
830,81045000,81293000,248000,ZKC62,ZFW35,ZFW36
830,81293000,83620000,2327000,ZFW35,ZFW36,ZFW75
830,83620000,84250000,630000,ZFW36,ZFW75,ZFW98
830,84250000,84425526,175526,ZFW75,ZFW98,TRACOND10
830,84425526,83625000,-800526,TRACOND10,KDFW,XXXX
831,81780000,82790526,1010526,XXXX,KTUL,TRACONTKTUL
831,82790526,86020000,3229474,TRACONTKTUL,ZFW38,ZFW37
831,86020000,86593000,573000,ZFW38,ZFW37,ZFW24
831,86593000,86759526,166526,ZFW37,ZFW24,TRACOND10
831,86759526,85596000,-1163526,TRACOND10,KDFW,XXXX
832,84180000,85190526,1010526,XXXX,KSPS,TRACONTKSPS
832,85190526,87633526,2443000,TRACONTKSPS,ZFW98,TRACOND10
832,87633526,86501000,-1132526,TRACOND10,KDFW,XXXX
833,82860000,83870526,1010526,XXXX,KLBB,TRACONTKLBB
833,83870526,84408000,537474,TRACONTKLBB,ZFW64,ZFW94
833,84408000,84617000,209000,ZFW64,ZFW94,ZFW47
833,84617000,87569000,2952000,ZFW94,ZFW47,ZFW75
833,87569000,87856000,287000,ZFW47,ZFW75,ZFW98
833,87856000,88024526,168526,ZFW75,ZFW98,TRACOND10
833,88024526,86934000,-1090526,TRACOND10,KDFW,XXXX
834,82380000,83390526,1010526,XXXX,KAMA,TRACONTKAMA
834,83390526,83922000,531474,TRACONTKAMA,ZAB15,ZFW47
834,83922000,87104000,3182000,ZAB15,ZFW47,ZFW75
834,87104000,87392000,288000,ZFW47,ZFW75,ZFW98
834,87392000,87571026,179026,ZFW75,ZFW98,TRACOND10
834,87571026,86642000,-929026,TRACOND10,KDFW,XXXX
835,82020000,83030526,1010526,XXXX,KMAF,TRACONTKMAF
